0.25,0.15,0.12,0.16
0.2473 ,0.3796 ,0.4399 ,0.0763
0.2243 ,0.6596 ,0.2807 ,0.2535
0.14,0.39,0.23,0.31
0.06,0.64,0.86,0.69
0.3002,0.1585,0.2418,0.1467
0.2835,0.1200,0.9857,0.0934
0.1957,0.0536,0.0783,0.1398
0.4599,0.3181,0.2280,0.1932
0.0774,0.0138,0.1056,0.3267
0.2177,0.3627,0.2529,0.1835
0.1681,0.4030,0.4223,0.1513
0.1096,0.2907,0.2275,0.1993
0.1836,0.3207,0.2692,0.2408
0.4003,0.1203,0.1485,0.3272
0.4892,0.8686,0.0846,1.2831
0.5334,0.0780,0.2601,0.0845
0.1989,0.1018,0.4331,0.5587
1.3915,0.4629,0.2194,0.0352
0.2142,0.2826,0.1623,0.5638
0.3257,0.2711,0.6516,0.1894
0.3002,0.1585,0.2418,0.1467
0.3001,0.1584,0.2418,0.1467
0.2835,0.1200,0.9857,0.0934
0.1957,0.0536,0.0783,0.1398
0.1626,0.5541,0.1885,0.1910
0.0774,0.0138,0.1056,0.3267
0.3002,0.1585,0.2418,0.1467
0.2835,0.1200,0.9857,0.0934
0.1957,0.0536,0.0783,0.1398
0.3188,0.1291,0.4564,0.2993
0.1836,0.3207,0.2692,0.2408
0.1380,0.1759,0.1630,0.2237
0.4003,0.1203,0.1485,0.3272
0.4892,0.8686,0.0846,1.2831
0.5334,0.0780,0.2601,0.0845
0.2009,0.2777,0.2742,0.2208
0.3715,0.4002,0.1393,0.3752
0.3085,0.4094,0.0676,0.1436
0.2311,0.1842,0.0870,0.2759
1.0962,0.4551,0.1480,0.3816
0.1215,0.0860,0.1422,0.3366
1.6852,1.6019,0.4020,0.2350
0.0567,0.3213,0.3203,0.3566
0.2385,0.3660,0.4001,0.1493
0.1328,0.0257,0.1914,0.4458
0.1238,0.7134,0.4970,0.0230
0.1884,0.0653,0.3472,0.1535
