0.5413,0.2597,0.1928,0.7907
0.6058,1.0498,0.2194,0.8535

0.0942,0.7941,0.1232,0.1893
0.2152,0.3232,0.3437,1.0346
0.4818,0.7385,0.8133,0.4166
1.0766,0.3271,0.8387,0.6346
0.1838,0.6857,0.3160,0.5374
0.2063,0.4186,0.2492,0.9497
0.4222,0.7552,1.4895,2.1941
0.5312,0.6131,0.7990,0.8272
0.2693,0.1302,0.2879,0.7289
0.1674,0.2573,0.3482,0.7357
0.1356,0.8613,1.2170,0.9400
0.3448,0.5961,1.1913,0.2459
0.5545,1.2920,0.8515,1.1478
0.4016,0.6388,1.2551,0.8173
0.1477,0.3843,0.3034,0.3235
0.7445,1.0353,0.5570,1.3290
0.3817,1.5193,0.2840,0.6264
0.2590,1.1099,1.3254,0.3272
0.0493,0.7696,0.3681,1.0282
0.6147,1.1768,0.1853,1.2017
0.1473,0.8037,0.4693,0.2619
0.3522,0.8683,0.6907,0.4680
0.7228,0.9693,0.4654,0.7619
0.2944,0.7862,0.2395,0.5547
0.4216,1.1251,0.6567,1.1168
0.5430,0.7705,0.6088,0.5130
0.0720,0.9452,0.7934,0.6102
0.7342,0.1018,1.4127,0.5434
0.2465,0.3584,1.5092,1.2665
0.2018,0.8207,0.7467,1.3767
0.5833,0.3842,0.4206,0.5782
0.2960,0.7967,0.4039,0.4677
0.8536,0.4130,0.1722,1.1266
0.3776,0.5051,0.4710,0.3951
1.4727,0.3179,1.1456,1.4381
0.3968,1.0411,0.8355,0.8343
0.3570,0.2754,1.5589,0.9451
0.3696,0.4122,0.4201,0.9688
0.3937,0.5096,1.2460,0.3016
0.6205,0.5743,0.5123,0.5559
0.3163,0.2775,0.4007,1.7517
0.5118,0.4556,0.8380,1.3273
0.1498,0.7634,0.5878,1.0386
0.6407,0.4310,0.9820,0.0600
0.5187,0.2938,0.4836,0.8197
0.5648,0.1743,0.2915,1.6186
