0.1777,0.8353,2.1552,0.7024
0.2537,0.3249,0.3694,0.2129
0.6211,0.7567,1.0193,0.3810
0.2046,0.5861,1.2554,0.4561
0.4579,0.4010,0.4177,0.7317
0.4549,0.5484,0.5320,0.7924
0.1452,0.5022,0.8146,0.3956
0.5976,1.3363,1.6447,0.4218
0.1168,0.5718,1.0115,0.6301
0.7286,1.1170,0.9312,0.7389
0.3802,1.3959,1.1238,0.3361
0.3548,0.7667,1.2331,0.9336
0.9392,0.9733,1.2935,1.4445
0.6711,0.3657,0.2425,0.6649
0.3100,0.7080,0.8684,0.2731
0.4226,0.7422,0.3123,0.1186
0.7876,0.2506,0.2488,0.9876
0.3613,0.5914,1.1955,0.9315
0.5720,0.7513,1.9387,1.8263
1.1047,1.1037,1.4262,0.9354
0.5626,0.6118,0.4101,3.1245
0.7286,0.7286,0.6218,1.4215
0.3835,0.1211,1.7874,2.4391
0.5365,1.4040,1.0028,0.3960
0.3877,0.8909,0.8415,1.0725
1.0229,0.1541,1.3108,1.3986
0.4145,0.2728,0.6318,0.2362
0.4023,0.3828,1.7258,0.2922
0.5610,0.1909,1.0435,0.7512
0.1839,0.5931,1.0320,0.1872
0.4840,0.6196,1.0641,1.2910
0.7151,1.1112,0.9361,0.6164
0.4551,0.3004,2.2233,1.3511
0.4498,1.3898,1.7887,0.9816
0.4234,0.6779,1.6855,1.1691
0.5464,0.7082,0.7652,0.6567
0.6704,0.3725,0.9248,1.8750
0.3130,0.7648,0.2215,0.1400
0.0431,0.8730,0.3497,0.9983
0.2537,0.7186,0.3468,0.5191
0.2294,0.9200,0.1998,0.3370
0.7254,1.0994,0.8828,1.2006
0.4254,0.5980,0.8746,1.3463
0.8452,0.0933,1.3129,0.9610
0.4040,0.9189,0.5747,0.5879
