0.5726,0.4553,0.2088,0.1320
0.2231,0.1808,0.2281,0.5551
0.2259,0.3630,0.3787,1.0829
0.7415,0.6784,0.5706,1.2077
0.2751,0.7021,0.5128,1.6007
0.5652,0.2734,0.3580,0.2436
0.2652,0.6105,0.7317,0.6258
0.2067,0.0420,0.3573,0.7410
0.2397,0.2552,0.2723,0.2582
0.2341,0.3196,0.2892,0.8507
0.4295,0.7098,0.4305,0.4467
0.1380,0.4695,0.0571,0.3445
0.1530,0.3054,0.9226,0.4887
0.3411,0.3678,0.3616,0.2986
0.1600,0.4415,1.0930,0.1331
0.2897,0.6404,0.0591,0.6075
0.0838,0.2889,0.4410,0.4849
0.1650,0.4363,0.5482,0.1860
0.3496,0.3203,0.5628,0.3991
0.2023,0.1881,0.6241,1.4516
0.1976,0.3371,0.4543,0.0751
0.0340,0.0619,0.3973,0.1258
0.2375,0.3336,0.6060,0.4761
0.3202,0.4451,0.5656,0.2509
0.3274,0.7509,0.5622,0.4392
0.2206,0.5368,1.4538,0.5176
0.0916,0.3749,0.9647,0.8457
0.2836,0.0818,0.8934,0.7225
0.2688,0.8178,0.3700,0.6414
0.2368,0.3945,0.3830,0.5194
0.2831,0.1833,0.4380,0.5045
0.3950,0.5986,0.2741,0.3333
0.2359,0.5439,0.3020,0.3152
0.1948,0.2361,0.8124,0.1161
0.2748,0.4145,0.3374,0.4224
0.2554,0.5062,0.3853,0.3465
0.3425,0.4585,0.2294,0.2785
0.3247,0.4235,0.7504,0.9900
0.1688,0.3577,0.3111,0.4715
0.2683,0.0206,0.3959,0.4750
0.6351,0.3637,0.9718,0.9858
0.4403,0.4689,0.1287,0.4615
