2.3620,1.7674,0.7741,0.1052
0.1867,0.1585,0.0763,0.1818
0.0668,0.1758,0.1560,0.0911
0.3083,0.1966,0.1763,0.3566
1.2825,0.8454,0.1632,0.3997
0.1715,0.2082,0.1921,0.3737
0.4960,0.0420,0.1510,0.1789
0.1914,0.0708,0.1403,0.1537
0.6803,0.1485,0.2098,0.2269
0.2076,0.0878,0.1006,0.2973
0.1056,0.0336,0.1415,0.1991
0.0977,0.3242,0.1999,0.2771
0.4383,0.1630,0.2007,0.1245
0.2454,0.3128,0.2031,0.2373
0.0588,0.0569,0.1545,0.2248
0.2615,0.2341,0.0888,0.1668
0.0224,0.0778,0.1426,0.4098
0.2312,0.2121,0.1103,0.2541
0.2294,0.1601,0.1760,0.1130
0.1648,0.1819,0.2138,0.3206
0.2385,0.3016,0.0976,0.2859
0.4663,0.2122,0.5459,0.3542
0.0944,0.1193,0.2308,0.2262
0.3951,0.2725,0.3437,0.0821
0.1667,0.2407,0.0804,0.3391
0.1096,0.2581,1.3397,0.5918
0.2806,0.0875,0.4798,0.0477
0.1198,0.1701,0.4126,0.2663
0.2026,0.1176,0.1984,0.4595
0.1451,0.0346,0.1511,0.1179
0.1368,0.2473,0.1687,0.0838
0.1898,0.1625,0.0800,0.1223
0.2597,0.2146,0.1487,0.0054
0.1460,0.3584,0.1297,0.5394
0.2501,0.0671,0.1312,0.2056
