0.3976,0.6985,0.1044,2.2381
0.5378,0.6828,1.5874,0.9184
0.8035,0.7689,1.0180,0.2038
0.1553,0.5395,0.8983,0.4759
0.7760,1.3441,0.4083,0.8630
0.4640,0.4961,0.5963,0.6218
0.6480,0.8655,0.5293,1.3285
0.1240,0.2414,0.3957,1.1084
0.4704,0.5674,0.7202,0.5500
0.3929,0.1143,0.4584,1.7956
0.6808,0.2507,0.4051,0.6008
0.1723,0.5349,0.2449,0.0323
0.0780,0.8357,1.9077,0.2466
0.3596,0.5045,0.6705,1.5371
0.6899,0.7430,0.6928,1.4487
0.2460,0.5169,1.9544,0.6611
0.5617,0.4019,0.0700,0.9925
0.3645,0.5923,1.7534,1.0196
0.4679,0.7048,0.8295,0.3467
0.4792,1.1631,0.1930,0.9530
0.4550,0.4927,0.2995,1.1947
0.6952,0.5728,0.1072,0.1456
0.1974,0.8200,1.2938,0.9755
0.2741,1.0552,1.9517,0.9068
0.5482,0.7400,1.3674,2.1042
0.1829,0.3060,0.6954,1.0388
0.2819,0.2483,0.2144,1.8128
0.5068,0.4258,0.3771,2.4652
