0.2144,0.2337,0.4585,0.3713
0.1516,0.1910,0.2740,0.1288
0.3551,0.4538,0.4614,0.5096
0.1190,0.2983,0.4692,0.3098
0.4303,0.5285,0.2825,0.6705
0.2671,0.2743,0.2245,0.9576
0.2036,0.3077,0.4591,0.3860
0.2153,0.4604,0.0830,0.1923
0.5005,0.2148,0.3046,0.3690
0.3193,0.3156,0.2678,0.7504
0.0372,0.9580,0.7566,0.4052
0.4244,0.4983,0.1365,0.1351
0.1691,0.3175,0.2655,0.2584
0.4342,0.3175,0.0300,0.2943
0.1296,0.2024,0.1363,1.1830
0.2536,0.4144,0.4399,0.4488
0.2188,0.2809,0.5777,0.6096
0.1708,0.6772,0.3871,0.5082
0.3200,0.6761,0.7099,0.2558
0.3589,0.0957,0.3536,0.5668
0.3066,0.1255,0.3617,0.3318
0.1169,0.6969,1.1873,0.8856
0.3483,0.1561,0.9068,0.4912
0.2796,0.2851,0.6893,0.4564
0.1743,0.4350,0.6760,0.9130
0.0309,0.3188,0.6848,0.1331
0.3318,0.1463,0.4190,0.2822
0.1288,0.2780,0.1458,0.2300
0.2682,0.4296,0.6108,0.2941
0.0725,0.2773,0.2279,0.7722
0.3946,0.4064,0.5520,0.3064
0.3418,0.3014,0.7526,0.1405
0.2349,0.1258,0.2054,0.6808
0.1672,0.0501,0.0605,0.7104
0.2532,0.2917,0.5059,0.8246
0.3623,0.1721,0.2543,1.0847
0.2466,0.6199,1.2541,0.5229
0.3003,0.5869,0.1320,0.3444
0.2069,0.6050,0.1875,0.5566
0.1113,0.4558,0.2417,0.8149
0.3347,0.3598,0.1171,0.2208
0.4563,0.4569,0.1470,0.1857
0.2211,0.3312,0.5306,0.1660
0.1832,0.1395,0.4593,0.1526
0.0457,0.5686,0.1797,0.8003
0.2570,0.1401,0.3341,0.4247
0.3268,0.0547,0.4475,0.7313
0.0706,0.5423,1.3613,0.5565
0.3268,0.0610,1.5915,0.6712
0.3274,0.2050,0.7012,0.7440
0.0853,0.3695,0.4513,0.4752
0.3829,0.2263,0.1622,0.8502
0.2939,0.3003,0.2120,0.5048
0.5326,0.2128,0.1506,0.2656
