0.3089,0.1258,1.0841,0.2099
0.2007,0.2325,1.2323,0.4691
0.5142,0.3281,0.5918,1.6640
0.3341,0.3706,0.5395,0.4414
0.4004,0.0926,0.4977,0.3937
0.3656,0.7739,0.6744,0.3702
0.0360,0.6059,0.9005,0.9575
0.4021,0.1273,0.4446,0.6317
0.4049,0.0938,0.2535,0.2300
0.3905,0.4499,0.7222,1.4839
0.4251,0.2324,0.1518,0.3483
0.5843,0.4701,0.1384,0.2214
0.1931,0.9851,0.8127,1.6208
0.3383,0.3876,0.4064,0.8875
0.4280,0.0558,1.0467,0.7778
0.1363,0.3140,0.9505,0.4001
0.1901,0.4304,0.4487,0.6343
0.3479,0.6718,0.9388,0.3317
0.2189,0.4431,0.1880,0.3270
0.4610,0.4422,0.8391,0.4412
0.2879,0.3901,0.2309,0.1807
0.0631,0.6155,0.3756,0.9415
0.3530,0.3056,0.3741,0.1456
0.0862,0.4666,0.5140,0.0798
0.2890,0.3037,0.5265,1.3699
0.2008,0.3354,0.8841,0.0945

0.5935,0.7551,0.3127,0.6493
