0.3055,0.1172,0.5835,0.3921
0.4529,0.3972,0.4924,0.3530
0.2799,0.2384,2.0193,0.4409
0.0761,1.2336,1.1614,1.5338
0.2340,0.4395,0.5223,0.3987
0.4069,0.5158,0.1763,0.7843
0.2359,0.3808,0.9633,0.1249
0.3032,0.7836,1.2007,0.4586
0.3116,0.2407,0.6317,0.1687
0.4733,0.2817,0.4878,0.6844
0.2259,0.6029,0.0654,0.1928
0.2833,0.2104,0.1145,0.6422
0.1512,0.3426,1.1752,0.2537
0.2200,0.1187,0.2086,0.6242
0.0950,0.3470,0.7011,0.2295
0.1182,0.1928,0.4675,0.9546
0.2530,0.2699,0.7157,0.8025
0.3540,0.2355,0.3912,0.5349
0.1622,0.5437,0.3153,0.4534
0.3433,0.4436,0.3637,0.1234
0.2050,0.9826,0.5677,1.2536
0.1163,0.2131,0.8836,0.5318
0.2914,0.2644,0.1817,0.6916
0.5630,0.1854,0.3722,0.1935
0.3368,0.4923,0.2009,1.0356
0.2561,0.7832,0.7322,0.6477
0.6853,0.4493,1.0478,0.5014
0.3352,0.6809,0.8450,0.5362
