0.0521,0.2539,0.5817,0.7259
0.1043,0.4342,0.3556,0.2425
0.2167,0.2020,0.1560,0.7026
0.2759,0.4899,0.2188,0.5957
0.0815,0.2175,0.7434,0.3143
0.1883,0.2301,0.1029,0.1724
0.1072,0.1871,0.4605,0.1473
0.2866,0.3299,0.0593,0.1135
0.1416,0.1454,0.4011,0.4198
0.1273,0.1444,0.6279,0.3436
0.0428,0.6149,0.6546,0.5249
0.1822,0.1390,0.0951,0.6429
0.1303,0.2534,0.5868,0.6331
0.2294,0.1278,0.3777,0.2332
0.1650,0.6366,0.7017,0.1631
0.2792,0.2836,0.5532,0.3954
0.0948,0.6586,0.2801,0.2114
0.0997,0.2254,0.2197,0.3506
0.1024,0.0496,0.5777,0.3408
0.2706,0.0882,0.2750,0.5259
0.2768,0.5012,0.3226,0.1604
0.2519,0.3857,0.1586,0.3376
0.1059,0.2731,0.3892,0.4817
0.4535,0.1995,0.3633,0.7002
0.3058,0.2510,0.1591,0.2559
0.1598,0.2175,0.2277,0.5121
0.2663,0.3076,0.8499,0.4319
0.0443,0.2187,0.3153,0.4393
0.1051,0.3762,0.3511,0.2525
0.0583,0.3792,0.1657,0.4441
0.1967,0.2765,0.3357,0.6503
0.1024,0.3167,0.0474,0.4759
0.2551,0.1158,0.2289,0.5476
0.2189,0.3501,0.4636,0.1475
0.0593,0.1859,0.0868,0.1706
0.2184,0.2071,0.2942,0.4046
0.0715,0.2833,0.4493,0.1935
0.1574,0.3618,0.1781,0.2060
0.0825,0.2937,0.5073,0.1428
0.1349,0.2846,0.2409,0.5540
0.1184,0.3690,0.1808,0.1225
0.1002,0.4159,0.3734,0.4858
0.3224,0.2641,0.2500,0.3514
0.1968,0.1357,0.5244,0.2688
0.1878,0.2610,0.1636,0.2163
