0.3089,0.1258,1.0841,0.2099
0.2007,0.2325,1.2323,0.4691
0.5142,0.3281,0.5918,1.6640
0.3341,0.3706,0.5395,0.4414
0.4004,0.0926,0.4977,0.3937
0.3656,0.7739,0.6744,0.3702
0.0360,0.6059,0.9005,0.9575
0.4021,0.1273,0.4446,0.6317
0.4049,0.0938,0.2535,0.2300
0.3905,0.4499,0.7222,1.4839
0.4251,0.2324,0.1518,0.3483
0.5843,0.4701,0.1384,0.2214
0.1931,0.9851,0.8127,1.6208
0.3383,0.3876,0.4064,0.8875
0.4280,0.0558,1.0467,0.7778
0.1363,0.3140,0.9505,0.4001
0.1901,0.4304,0.4487,0.6343
0.3479,0.6718,0.9388,0.3317
0.2189,0.4431,0.1880,0.3270
0.4610,0.4422,0.8391,0.4412
0.2879,0.3901,0.2309,0.1807
0.0631,0.6155,0.3756,0.9415
0.3530,0.3056,0.3741,0.1456
0.0862,0.4666,0.5140,0.0798
0.2890,0.3037,0.5265,1.3699
0.2008,0.3354,0.8841,0.0945

0.5935,0.7551,0.3127,0.6493
0.2054,0.6700,0.9823,0.7000
0.1728,0.1583,0.7196,0.5382
0.3586,0.6159,0.3923,0.0781
0.2443,0.3046,1.1119,0.5089
0.1596,0.3953,0.6036,0.7409
0.5228,0.4570,0.6529,0.3630
0.5543,0.3810,1.1802,0.6796
0.4353,0.2205,1.1843,0.3363
0.1693,0.1319,0.5550,0.3561
0.2479,0.7303,0.4056,0.3422
0.3609,0.6693,1.0007,0.3684
0.1099,0.6315,0.3888,0.5516
0.3417,0.1640,0.1646,0.7184
0.2642,0.1434,0.5274,0.2011
0.3945,0.6548,0.0288,0.2405
0.1878,0.3291,0.4176,0.4686
0.3445,0.3590,0.3703,0.2942
0.1884,0.4861,0.3132,0.5635
0.1156,0.3271,0.2873,0.5603
0.2516,0.1510,0.3596,0.3876
0.5207,0.4589,0.7944,0.6727
0.1018,0.4739,1.1978,0.7638
0.2830,0.3921,0.6893,0.5771
0.2185,0.3923,0.8785,0.5569
0.7264,0.3295,0.3920,0.9065
0.5203,0.8053,0.4347,0.2639
0.3946,0.5275,1.1099,0.2630
0.4959,0.6344,0.8486,0.6967
0.2054,0.6344,0.5893,0.6330
0.3865,0.4208,0.9238,0.2034
0.5508,0.4128,0.8330,0.9827
0.6976,0.2688,0.3191,0.3616
0.1659,1.1217,0.5009,0.9920
0.2803,0.4990,0.2892,0.4481
0.2415,0.6193,0.5304,1.1314
0.2305,0.6484,0.1114,0.6882
0.3770,0.0541,0.4722,1.1619
0.2852,0.4540,0.8788,0.3009
